movie_id,rating_avg,rating_count
154,3.795300982800983,3256
155,3.3953752843062928,1319
156,3.5365505425471158,1751
157,2.7914691943127963,2743
158,2.8939841892152454,15559
159,3.414971521562246,2458
160,2.6065981850264683,15868
161,3.745898805178839,26029
162,3.9874383477188657,6488
163,3.4321167449325327,16823
164,3.460884724340815,4589
165,3.5035240874468294,40436
166,2.827800829875519,723
167,3.1904761904761907,84
168,3.063799309483582,13613
169,2.2960526315789473,4028
170,3.216995126086035,9438
171,3.5991114149008885,1463
172,2.7472150213690183,14273
173,2.5347226351150485,16819
174,2.4516711833785005,2214
175,3.5252285513361463,5688
176,3.8479056527043514,2459
177,2.8904881101376723,2397
178,3.3795761078998074,519
179,2.7450748620961387,1269
180,3.574297399328859,9536
181,1.9814189189189189,2960
182,3.0844972067039107,716
183,3.354559748427673,636
184,3.1028985507246376,345
185,3.119938985348951,26551
186,2.870971472629144,12970
187,3.448170731707317,984
188,3.33165548098434,2682
189,3.007288629737609,343
190,3.5764705882352943,1020
191,2.6872282608695652,1840
192,3.0232558139534884,86
193,2.245992952142776,8797
194,3.842241379310345,6380
195,3.090005931198102,3372
196,2.8297149267520125,15154
197,3.075221238938053,113
198,3.416912738010386,9821
199,3.7730042656916516,1641
200,2.84180790960452,354
201,3.0376623376623377,385
202,3.0220264317180616,454
203,3.1589996654399464,5978
204,2.9316476345840132,9195
205,3.5068840579710145,1380
206,3.478219696969697,1056
207,3.372237106496986,5972
208,2.862218822227286,30719
209,2.8228092783505154,776
210,2.8855421686746987,498
211,3.5887230514096187,603
212,2.5631578947368423,475
213,4.030478589420655,1985
214,4.043607532210109,1009
215,3.8925692510625822,6823
216,3.248310158362302,10356
217,2.731707317073171,1066
218,3.2856009070294783,4410
219,3.608695652173913,690
220,2.407166123778502,307
222,3.532491261518907,6294
223,3.856592859331903,26104
224,3.4358156418435817,9091
225,3.2872634806671153,13371
226,2.6875,48
227,3.0669921063564605,4814
228,2.686335403726708,483
229,3.5605700712589075,2526
230,3.578123002173635,7821
231,2.95447672534831,37036
232,4.022800552740673,6513
233,3.5255878284923927,3615
234,2.676733115144302,3361
235,3.658548396285535,17553
236,3.3056314119123185,13549
237,3.2194543297746145,6744
238,3.1641961231470925,877
239,3.091131734983243,3879
240,2.9040462427745664,865
241,3.0192629815745393,597
242,3.3906666666666667,1125
243,2.504158004158004,481
244,2.3550488599348536,307
245,2.9569288389513106,267
246,4.004337539432177,11412
247,3.8197315923104824,8271
248,3.0132389162561575,3248
249,3.672367149758454,5175
250,3.0380539499036607,1038
251,3.0348258706467663,402
252,3.2108323413606814,10921
253,3.5019296811120197,30575
254,2.88366718027735,649
255,2.281138790035587,1124
256,2.6855424813981656,11558
257,3.408255726151523,3973
258,2.63265306122449,1813
259,3.0709134615384617,2080
260,4.132299305600623,77045
261,3.597093071961129,11937
262,3.7620197143431904,4971
263,3.728606356968215,409
264,3.3294797687861273,173
265,3.917815818671739,12618
266,3.500140189536253,17833
267,2.902897589028976,4521
268,3.304666666666667,750
269,3.4787581699346406,612
270,3.180983847283407,1362
271,3.3320581484315226,1307
272,3.737873357228196,8370
273,3.1225690276110445,8330
274,2.8463665086887837,1266
275,2.728395061728395,1620
276,2.9824146981627297,5715
277,3.389824435686134,11164
278,3.0216468590831917,1178
279,3.68848167539267,955
280,3.7178208505833648,5314
281,3.6585127201565557,4088
282,3.394813614262561,12340
283,3.092741935483871,248
284,2.8,40
285,2.3693181818181817,88
286,2.017391304347826,115
287,3.2440119760479043,334
288,3.2486678507992894,25898
289,3.358924858924859,3367
290,3.9872484791764156,4274
291,2.300423131170663,709
292,3.4205731439142726,28649
293,4.080149006140683,34361
294,3.173611111111111,864
295,2.8048016701461376,479
296,4.169975313136369,87901
297,3.108058608058608,273
298,3.5118577075098814,253
299,3.723279648609078,2732
300,3.6615217792543375,21672
301,3.51340206185567,485
302,3.742874469375379,1649
303,3.040473145780051,7820
304,3.1887550200803214,747
305,2.70291702067403,3531
306,4.05944683908046,8352
307,3.9722507049474496,7802
308,3.900405131667792,5924
309,3.640557939914163,466
310,2.7735849056603774,265
311,2.738372093023256,86
312,2.6080088170462896,1361
313,3.0617937853107344,1416
314,3.850407450523865,4295
315,2.901295149223715,12431
316,3.3673626373626373,36400
317,3.134958011802088,17624
318,4.429014514393623,91082
319,3.754095331937431,8119
320,3.246987951807229,332
321,3.761458333333333,960
322,3.6868589743589744,3120
324,3.6942148760330578,484
325,2.65521978021978,1092
326,4.08520027155465,1473
327,2.8079533277771165,8399
328,3.1653816499614496,2594
329,3.3444071212630164,29770
330,2.811367895065584,1601
331,3.2881944444444446,576
332,2.775592311130979,2237
333,3.3556346289199968,12787
334,3.81377245508982,1670
335,3.262135922330097,412
336,2.855305466237942,311
337,3.750168002067718,19345
338,2.990992835209826,4885
339,3.5089935090326114,25574
340,3.3748348745046237,1514
341,3.579710144927536,414
342,3.483084947839046,13420
343,2.6665009940357853,1006
344,2.9877855259040724,44742
345,3.623891919536311,11732
346,3.4276485788113695,1161
347,3.4302120141342756,1698
348,3.6826607226654153,8524
349,3.669152701003188,34191
350,3.465260841115936,16811
351,3.305283505154639,3880
352,3.262230215827338,1390
353,3.5143396439035386,17748
354,3.1536334913112163,1266
355,2.4177416580667352,11628
356,4.052925882007376,91921
357,3.6462528998419796,29743
358,3.249574829931973,2352
359,3.2922535211267605,284
360,2.7305568338702253,2173
361,3.3277088653775992,5482
362,3.366390270867883,9045
363,3.9954407294832825,658
364,3.8046486987616714,45303
365,3.1635058944131216,1951
366,2.9718945176960445,2882
367,3.1804832713754645,37660
368,3.4039452495974234,18630
369,3.30506993006993,1144
370,2.9640501319261214,16676
371,3.256857855361596,4411
372,3.2603938730853392,9140
373,3.7737116228070176,3648
374,2.4384860691507217,5958
375,3.2786259541984735,262
376,3.2907596285583804,13138
377,3.4874077814860356,45544
378,3.1256239600665556,2404
379,2.716184701492537,6432
380,3.501833838303301,50168
381,3.4050666666666665,5625
382,3.0451435246995993,5992
383,3.1985698569856984,5454
384,2.9813432835820897,804
385,3.5364963503649633,137
386,2.8232189973614776,379
387,2.6657608695652173,736
388,3.5594405594405596,572
389,3.490566037735849,212
390,3.418978912319645,901
391,3.1605922551252847,439
392,3.28719723183391,289
393,1.9161603888213852,2469
394,3.3652482269503547,141
395,2.861111111111111,18
396,2.4696969696969697,33
397,2.1930693069306932,101
398,3.3706896551724137,58
399,2.2916666666666665,12
400,2.5454545454545454,33
401,3.0454545454545454,22
402,2.893939393939394,66
403,2.361111111111111,18
404,3.3241758241758244,91
405,2.452938117524701,3846
406,3.079710144927536,69
407,3.1849148418491486,2055
408,3.2330028328611897,706
409,3.0412371134020617,485
410,3.0030807906541135,20287
411,2.778225806451613,124
412,3.551594746716698,4797
413,2.8143759873617693,6963
414,2.615926327193933,923
415,2.8146577831617203,3302
416,2.705642973412914,1843
417,3.517678255745433,3394
418,2.703808180535966,709
419,2.493423597678917,5170
420,2.755883440118285,16232
421,3.286617492096944,1898
422,3.2299046321525884,1468
423,3.012129934210526,2432
424,2.707178841309824,794
425,3.470033296337403,901
426,3.112452720395694,3437
427,2.5401137980085347,3515
428,3.815186246418338,5584
429,2.3625954198473282,1572
430,2.3093525179856114,278
431,3.6981391816196716,10533
432,2.721534029528268,13885
433,2.9156200941915227,1274
434,3.0686800160484373,27417
435,2.573353391327098,15289
436,2.6191198786039456,1318
437,2.6044303797468356,1896
438,2.7024567788899,1099
439,2.6484375,64
440,3.597259658580413,20034
441,3.6814545454545455,9625
442,3.0449333136473253,20319
443,3.3379032258064516,620
444,2.427563150074294,1346
445,2.8836272040302267,1985
446,3.8923811918531555,3977
447,2.515418502202643,227
448,3.551265619993592,3121
449,3.461322081575246,711
450,3.3543626337982486,3083
451,3.0541158536585367,656
452,3.5611745513866233,1226
453,3.1064154786150713,982
454,3.501918859649123,27360
455,2.6083089052865662,9893
456,3.8254764292878636,997
457,3.982462161210841,56820
458,3.150184842883549,1082
459,2.7771693344566133,1187
460,2.433684210526316,950
461,3.3446236559139786,930
462,2.6196172248803826,209
463,2.8119158878504673,428
464,2.9211785821118754,3343
465,3.2657894736842104,760
466,2.9154331951845274,15201
467,3.4284825870646767,804
468,3.309568015843545,8079
469,3.281410727406319,1361
470,2.1476377952755907,508
471,3.654817548175482,12195
472,2.877688172043011,744
473,2.3261168384879727,1455
474,3.722052947052947,20020
475,3.903472831918837,10251
476,3.0103734439834025,241
477,3.548060708263069,4744
478,2.4270833333333335,288
479,2.9248623131392604,1271
480,3.6602380472059712,74355
481,3.3393868710429855,6002
482,3.4265795975997175,2833
483,3.77140549273021,619
484,2.783801020408163,784
485,2.780393442622951,15250
486,2.696400625978091,639
487,2.608628659476117,649
488,3.4051724137931036,580
489,2.760492268854528,3169
490,3.351179673321234,3306
491,3.40194075587334,5874
492,3.661917482932621,3369
493,3.613619356447992,4009
494,3.374661481841539,14401
495,3.4469798657718123,745
496,3.2919621749408985,423
497,3.870980417840068,15269
498,2.807125307125307,407
499,2.7648456057007125,421
500,3.3931413515024085,37573
501,3.8289599236641223,2096
502,2.318245778611632,4264
503,3.0902777777777777,144
504,2.9776748104465036,1187
505,2.5232644017725256,1354
506,3.4869718309859157,1420
507,3.522655577860625,3487
508,3.8064068120759527,21961
509,3.6868004109663115,18493
510,2.759656652360515,932
511,3.1380813953488373,1720
512,2.9170506912442398,1302
513,2.950996677740864,602
514,3.451834392293503,4879
515,3.8954600800139154,11498
516,3.084481304470059,3557
517,3.134909786768726,3658
518,2.6982758620689653,1276
519,2.243944339460574,5821
520,3.0614243323442136,16850
521,3.3238307349665925,2245
522,3.5474425500370645,1349
523,3.6500530222693532,943
524,3.5151697042453347,9163
525,3.3784530386740332,181
526,3.173758865248227,141
527,4.266530696698294,67662
528,2.78525980911983,943
529,3.834334506135759,11653
530,3.026315789473684,38
531,3.5012594458438286,9131
532,3.0621278596051393,6382
533,2.9261712043168995,4077
534,3.8892624085426144,5057
535,3.7706952235254123,5883
536,3.2731362467866325,778
537,3.1625706214689266,3540
538,3.697514836795252,5392
539,3.5162202094173574,31134
540,2.7241281809613573,5305
541,4.12244293712317,37152
542,2.8643491897543125,3826
543,3.2114295700803916,14305
544,2.929226736566186,2289
545,2.689655172413793,58
546,2.089277279168635,6351
547,2.8226371061843643,857
548,2.9015587936292784,2951
549,3.892929292929293,1485
550,3.0832614322691976,3477
551,3.736994591810456,23298
552,3.1939479145745464,14937
553,3.6939798302791784,16262
554,3.091078066914498,538
555,3.8041960093896714,17040
556,3.9738893219017926,1283
558,2.8112582781456954,1661
559,2.8363636363636364,55
560,3.0121951219512195,41
561,3.4267241379310347,232
562,3.763978263978264,6993
563,3.4529085872576175,361
564,2.33810888252149,349
565,3.2133569739952716,846
566,2.792207792207792,154
567,3.3720379146919433,422
568,3.551898734177215,395
569,2.9429145152036718,1743
570,3.462719298245614,228
571,3.6161137440758293,211
572,2.6315789473684212,38
573,3.4413145539906105,213
574,3.3002793296089385,1432
575,3.0426749509483324,3058
576,2.5,26
577,2.8165413533834585,665
579,3.0121951219512195,41
580,3.050251256281407,597
581,3.9857142857142858,1960
582,3.3535714285714286,140
583,3.5347985347985347,273
584,3.066666666666667,30
585,2.6114362899594776,11105
586,3.1193118580468724,31447
587,3.4452618256604968,31605
588,3.6875235732009926,50375
589,3.9389999353127627,61836
590,3.740689158128482,51338
591,2.0694444444444446,36
592,3.3848223095109558,53717
593,4.15224553390899,84078
594,3.5779943600653046,20213
595,3.677421699004433,41283
596,3.4475944462382953,15485
597,3.429514770752573,37405
598,3.624223602484472,161
599,3.981740370898716,3505
600,2.988888888888889,315
601,3.3949579831932772,119
602,3.997191011235955,356
603,2.9557877813504825,622
604,2.6666666666666665,12
605,3.308572179858007,3803
606,2.5753943217665616,1585
607,2.8125,24
608,4.105347410145977,52474
609,3.0302923564635433,2839
610,3.374971031286211,8630
611,2.5288108957569406,1909
612,2.73090692124105,1676
613,3.63745227351614,2881
614,3.113095238095238,168
615,3.8627450980392157,663
616,3.373526698780363,9757
617,3.5939130434782607,575
618,2.737467018469657,379
619,2.617948717948718,780
620,3.2906976744186047,43
621,3.601769911504425,339
623,3.260869565217391,46
624,2.6228070175438596,57
625,3.274193548387097,31
626,2.8958944281524928,682
627,3.5340733092410943,1937
628,3.752637379940167,12702
629,3.1551724137931036,29
630,3.350210970464135,237
631,2.7580213903743314,2618
632,3.9346733668341707,398
633,3.3864942528735633,348
634,2.28021978021978,364
635,3.640449438202247,1157
636,2.9615384615384617,39
637,2.846865067899451,6922
638,3.2848932676518885,609
639,2.9319502074688795,1205
640,2.9800413956238914,3382
641,2.4455445544554455,101
642,1.8076923076923077,13
643,2.392857142857143,28
644,2.4761904761904763,21
645,3.6421875,320
647,3.531293382693198,8644
648,3.400149588631264,44121
649,3.7260273972602738,146
650,3.46133154001345,1487
651,2.518867924528302,53
652,3.0121951219512195,82
653,3.219820579204046,16609
654,2.973684210526316,19
655,2.3157894736842106,19
656,2.883070866141732,1270
657,2.5595238095238093,42
658,3.0545454545454547,55
659,3.6995798319327733,476
660,2.9925373134328357,134
661,3.2867886987664146,12565
662,3.255735056542811,3095
663,3.362921669525443,3498
664,3.05,330
665,3.955677655677656,1365
666,3.4623655913978495,186
667,2.5680447889750218,1161
668,4.102416570771001,869
670,4.112804878048781,820
671,3.6580491132332877,7330
672,2.4285714285714284,28
673,2.754477552003855,12451
674,2.980796586059744,3515
675,2.2903225806451615,31
676,2.5166666666666666,30
678,4.0728759331674365,2813
679,3.3737373737373737,99
680,3.552969502407705,1246
681,3.5798319327731094,357
682,3.210144927536232,69
683,2.6375,40
684,2.4782608695652173,23
685,3.522241992882562,562
687,2.9950980392156863,102
688,2.592657903174094,3119
690,3.3313953488372094,86
691,3.053090332805071,1262
692,2.340670859538784,954
693,3.0416666666666665,36
694,3.01717032967033,2912
695,3.184031710079275,883
696,3.1496062992125986,127
697,2.7877637130801687,1185
698,2.83125,160
699,2.25,18
700,3.2442396313364057,1302
701,3.2027027027027026,111
702,3.7458432304038003,421
703,2.884514435695538,381
704,2.844155844155844,1925
705,3.4988888888888887,450
706,3.128352490421456,261
707,3.078952730236349,4908
708,3.4033192048235925,16751
709,3.3139306736429037,3058
710,2.740333586050038,1319
711,2.6713383339913146,2533
712,3.4921875,192
713,3.4523809523809526,147
714,3.89378489924739,4119
715,3.544891640866873,646
716,2.933130699088146,329
717,3.204081632653061,98
718,3.4293527803099364,1097
719,2.94905869324474,9030
720,4.036780050083473,9584
721,3.0,18
722,3.6035911602209945,362
723,3.3076923076923075,39
724,3.0748234395877074,10478
725,2.800122249388753,1636
726,3.1276408450704225,568
727,3.1551724137931036,29
728,3.811598075895243,3742
729,3.404166666666667,120
730,3.0684931506849313,73
731,2.926553672316384,885
732,2.7996031746031744,252
733,3.6898831529805434,37057
734,2.669230769230769,65
735,3.511056511056511,1221
736,3.2215517015191666,38113
737,2.1212487411883183,4965
738,3.0,29
739,1.9333333333333333,15
741,3.9623430962343096,8604
742,2.7533169533169533,2035
743,2.746671105193076,7510
744,2.9210526315789473,38
745,4.112608982343029,13649
746,3.7350299401197606,334
747,2.344842284739983,1173
748,3.170309168443497,5628
749,2.7083333333333335,48
750,4.213030410183875,28280
751,3.4606060606060605,165
752,2.909090909090909,44
753,3.2979127134724857,527
754,2.9398976982097187,391
755,3.375796178343949,157
756,3.1666666666666665,123
757,3.58745247148289,263
758,3.0689655172413794,29
759,3.850785340314136,382
760,3.6707080504364695,1031
761,2.809316920106203,4143
762,2.4176879617557585,11505
763,3.075,60
764,3.371125611745514,613
765,3.05774767146486,5905
766,3.460846560846561,1890
767,3.534920634920635,315
768,3.0,34
769,3.5774647887323945,142
770,2.735294117647059,34
771,3.3832335329341316,167
772,2.8333333333333335,39
773,3.4047619047619047,42
774,2.6923076923076925,39
775,2.96474358974359,156
776,2.849056603773585,53
777,2.909090909090909,33
778,4.0079928952042625,29839
779,2.8590664272890485,557
780,3.397041864691082,57232
781,3.429767441860465,2150
782,2.8785786460087572,2969
783,3.2433157128629433,13053
784,2.7018389048822042,17021
785,3.2795310366979846,12453
786,3.173135120785771,18835
787,3.682795698924731,93
788,2.8617094095099023,21914
789,3.0673076923076925,52
790,3.516949152542373,118
791,3.6059322033898304,118
792,3.017857142857143,56
793,3.2580645161290325,124
794,3.3623853211009176,109
795,3.208695652173913,115
796,2.9680851063829787,47
797,3.3875,120
798,2.8344203972724578,3373
799,3.3622187410994018,7022
800,4.062516591452084,7534
801,3.0294920808301473,1831
802,3.470116214720531,14456
803,3.5695364238410594,604
804,3.0810293492131007,2351
805,3.691940885264997,13736
806,3.1581632653061225,588
807,3.2782805429864252,221
808,3.224336793540946,867
809,2.853185595567867,1444
810,1.8581809657759025,2133
812,2.4871794871794872,39
813,2.7673956262425445,503
814,3.107142857142857,14
815,2.1451612903225805,31
816,3.2531645569620253,79
818,2.6195862960568843,3094
819,3.359375,64
820,2.8671875,64
821,2.99,50
822,3.1710526315789473,38
823,3.3671875,128
824,3.8033980582524274,412
825,2.64,25
826,2.1538461538461537,26
827,3.0988023952095807,167
828,3.1514799767846777,1723
829,2.684344722080571,1961
830,3.087794833395732,8013
831,3.517467248908297,229
832,3.4532227689690784,16461
833,2.7146546158812135,1549
834,2.615023474178404,213
835,3.190661478599222,1028
836,2.920302921024162,5546
837,3.432140700483092,6624
838,3.7496720594665502,9148
839,2.7955812955812958,4662
840,2.706327372764787,727
841,3.707044673539519,582
842,2.774473067915691,2135
843,3.3333333333333335,63
844,3.7569060773480665,181
845,3.3666666666666667,75
846,3.490453460620525,419
847,2.9125,120
848,3.663972286374134,2165
849,2.7667042426726787,9758
850,3.539473684210526,266
851,3.5043478260869567,1725
852,3.1780804694048617,11930
853,3.2983193277310923,119
854,3.7191489361702126,235
855,2.8157894736842106,38
856,3.3559322033898304,59
857,3.33,50
858,4.339810758717364,57070
859,2.473684210526316,19
860,3.537275064267352,389
861,3.4434944237918215,2690
862,3.5989304812834226,374
864,3.2527472527472527,91
865,3.311320754716981,106
866,3.7141895933014353,6688
867,2.37887323943662,355
868,3.1414141414141414,99
869,3.0960884353741496,588
870,2.249496981891348,497
871,3.1984126984126986,63
872,3.4925373134328357,67
873,3.0217391304347827,46
874,3.0542168674698793,83
875,3.4324817518248176,548
876,2.714939024390244,328
877,3.1638418079096047,177
878,2.783333333333333,30
879,2.815599830436626,2359
880,2.496205872649291,6062
881,2.835016835016835,1188
882,2.9946871310507674,847
884,3.2868852459016393,61
885,2.665158371040724,663
886,3.0679245283018868,1855
887,2.9489795918367347,49
888,2.310038119440915,787
889,3.3702290076335877,131
890,3.1363636363636362,33
891,2.603007181328546,2228
892,3.72599451303155,1458
893,3.6603305785123967,605
894,2.6363636363636362,33
895,2.9776119402985075,67
896,3.6857976653696496,514
897,3.6477151965993624,941
898,4.111031797534069,7705
899,4.02758537371134,12416
900,3.793858315597446,3289
901,3.624706572769953,1704
902,3.821982549684925,12378
903,4.12129043498461,17219
904,4.232552144363722,21335
905,4.135726606295817,4638
906,4.031026785714285,2240
907,3.9110756123535677,939
908,4.205228001893441,19013
909,4.024030628869339,6138
910,4.034193789749345,13365
911,4.043916720884841,4611
912,4.2143927037912325,30043
913,4.135914851901127,14281
914,3.8657703978422115,11864
915,3.8669135802469135,6075
916,4.059152401987852,7244
917,3.617696160267112,1198
918,3.7336309523809526,2016
919,3.953930764304818,26547
920,3.821677736228163,17917
921,3.786230429546367,2491
922,4.200819672131147,7930
923,4.094047047527605,20830
924,3.9707343088563714,30001
925,3.525,100
926,4.174582798459563,5453
927,3.938894792773645,941
928,4.074432452549312,5374
929,3.831219512195122,1025
930,4.167152752460809,5486
931,3.8992747784045125,2482
932,3.82178432221741,2309
933,4.00209763539283,5244
934,3.4564401834097542,4798
935,3.7443946188340806,669
936,3.9973474801061006,1508
937,3.6716141001855287,539
938,3.599344978165939,1832
939,3.3035714285714284,112
940,3.858011937557392,4356
941,3.5655737704918034,1037
942,4.06918449197861,2992
943,3.8076280623608016,1796
944,3.824122807017544,1140
945,4.042888888888889,2250
946,3.945118059987237,1567
947,4.035639958376691,1922
948,3.7414269911504423,1808
949,3.905543710021322,2345
950,4.150082690187431,3628
951,4.100112485939258,4445
952,3.4779385171790236,2765
953,4.016309385863267,17260
954,3.988410348437266,6687
955,4.026267375306623,4892
956,3.4882506527415145,383
957,3.237354085603113,257
958,3.1009615384615383,104
959,3.7078239608801957,409
960,3.491329479768786,173
961,3.390740740740741,270
962,3.397196261682243,107
963,3.544894366197183,568
964,3.399449035812672,363
965,3.9818948412698414,4032
966,3.4595588235294117,136
967,2.7724719101123596,178
968,3.613718603661132,9396
969,4.065842047096829,11763
970,3.5123456790123457,405
971,3.9315541601255886,3185
972,3.16412213740458,131
973,3.8282980866062437,993
974,3.380952380952381,147
975,2.9655172413793105,29
976,3.5163755458515285,458
977,2.1666666666666665,12
979,3.15,50
980,3.1007462686567164,134
981,2.6400862068965516,232
982,3.644588045234249,619
983,2.6818181818181817,22
984,2.6955645161290325,248
985,3.4193548387096775,62
986,3.500902255639098,3325
987,3.185567010309278,291
988,3.346014492753623,552
989,3.462962962962963,81
990,2.7315573770491803,976
991,3.5715616846813267,2683
992,2.75,280
993,3.5078740157480315,254
994,3.999460625674218,5562
996,3.011763038548753,3528
997,3.532751091703057,229
998,3.222614840989399,849
999,3.286042944785276,3260
1000,3.0990783410138247,217
1001,2.8255813953488373,43
1002,3.5134228187919465,149
1003,3.1368943374197316,1713
1004,2.6889023650697395,1649
1005,2.5149688149688147,2405
1006,3.2506119951040393,1634
1007,2.9548335974643423,1893
1008,3.31601466992665,818
1009,3.1405122655122657,2772
1010,3.073019350127784,2739
1011,2.751522533495737,1642
1012,3.5494331663590826,3793
1013,3.4081302361005332,5252
1014,3.3721739130434782,1725
1015,3.273038752362949,4232
1016,3.128180039138943,1533
1017,3.5047683923705724,3670
1018,3.0662047729022324,1299
1019,3.5169892772594347,7181
1020,3.2581617277749872,7964
1021,2.8415612840466924,4112
1022,3.5427151714077314,10968
1023,3.743119266055046,3488
1024,3.1677880571909167,1189
1025,3.556113773380739,6469
1026,3.20703125,128
1027,3.286931205520811,9274
1028,3.7156234748657884,16392
1029,3.452331703647988,10636
1030,3.087816680899516,3513
1031,3.3356052899287896,4915
1032,3.6143143248656058,9487
1033,3.4514087382605143,4898
1034,3.530340557275542,1615
1035,3.7988397521564816,16462
1036,3.9297090593708113,38049
1037,2.7352067183462534,7740
1038,3.2186234817813766,247
1039,3.0483870967741935,62
1040,3.375,160
1041,4.044607190412783,6008
1042,3.43424885559717,9612
1043,3.0118296529968456,1268
1044,3.331758034026465,529
1045,3.0294117647058822,51
1046,3.9728682170542635,1419
1047,3.4219552269459848,9738
1049,3.4084304932735425,5575
1050,3.763873473917869,1802
1051,3.564401981599434,1413
1052,3.3877551020408165,49
1053,3.040909090909091,220
1054,3.480392156862745,816
1055,2.773480662983425,362
1056,3.4592641261498027,761
1057,3.4283983849259756,3715
1058,3.289855072463768,138
1059,3.5556464142611826,12229
1060,3.828221144881596,10726
1061,3.6276606037151704,10336
1062,2.9871794871794872,78
1063,3.312121212121212,165
1064,3.104599612080909,3609
1065,2.925,20
1066,3.9673333333333334,1500
1067,3.3986486486486487,148
1068,3.6661931818181817,352
1069,3.941495778045838,829
1070,3.078125,64
1071,3.3114754098360657,61
1073,3.701458760206734,32699
1075,3.452054794520548,146
1076,3.827205882352941,544
1077,3.8320698959270203,7783
1078,3.7245055227331108,3893
1079,3.834659511472983,21616
1080,3.979967948717949,24336
1081,3.5098564127524945,4109
1082,3.6364337101747175,1946
1083,3.459667487684729,1624
1084,3.8532643530812196,10921
1085,3.6473839351510686,1357
1086,4.020443836449308,6579
1087,3.442372881355932,295
1088,3.239810636881426,13519
1089,4.089379750078279,35131
